time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548552788045000000,jdi1jyPNHvWwEDDu1VGtaPGMCvchhxlsQuYQ4C0TxsQ=,42996353400,1280x720-20,686763,0.984321,80,0,15974,21693,2574615,7,253,abc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,7,253,abc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,7,253,abc,42996353400,1280x720-20,686763,0.984321,80,0,15974,21693,2574615,video_sent_2019-01-26T11_2019-01-27T11
1548552788053000000,4wmWwNYabo+MwE+CkLWjwA0KlIc2O/k+8x1Q7fG4FY4=,42992749800,426x240-26,17700,0.956511,10,0,85029,90416,33649,30,253,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,30,253,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,30,253,pbs,42992749800,426x240-26,17700,0.956511,10,0,85029,90416,33649,video_sent_2019-01-26T11_2019-01-27T11
1548552788055000000,gkCnV8ekroU564sdWSES/YIb6aYoPBL+9STt/V5/gVQ=,42996353400,426x240-26,53480,0.933187,10,0,75133,76303,33741,11,253,abc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,11,253,abc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,11,253,abc,42996353400,426x240-26,53480,0.933187,10,0,75133,76303,33741,video_sent_2019-01-26T11_2019-01-27T11
1548552788080000000,OsTzlVCSIKKWtzOf9qg/K/jb1Khj/byCzvNY4ZFJRoc=,42991488540,426x240-26,34949,0.905457,10,0,99267,100843,27290,7,253,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,7,253,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,8,253,cbs,42991488540,426x240-26,34949,0.905457,10,0,99267,100843,27290,video_sent_2019-01-26T11_2019-01-27T11
1548552788080000000,miyrdnbHctsLwYKoBw05/B1b/6op/29fCOYwSEy+SBo=,42991848900,426x240-26,37039,0.902146,10,0,73932,77994,39495,23,253,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,23,253,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,23,253,cbs,42991848900,426x240-26,37039,0.902146,10,0,73932,77994,39495,video_sent_2019-01-26T11_2019-01-27T11
1548552788107000000,EjY4H6LxcadQ11JCCzH5RDa8BJd3rsy5xTRHiMllGo8=,42995452500,426x240-26,113097,0.87203,10,0,100428,103408,26472,3,253,abc,startup,4.607,0,video_sent_2019-01-26T11_2019-01-27T11,3,253,abc,startup,4.607,0,video_sent_2019-01-26T11_2019-01-27T11,3,253,abc,42995452500,426x240-26,113097,0.87203,10,0,100428,103408,26472,video_sent_2019-01-26T11_2019-01-27T11
1548552788149000000,yUJF4snXZB05T8BrX8bpFcVkSNQPx1pAiJy5mKU0tnA=,42995632680,1280x720-22,687644,0.982059,49,0,20209,33204,751383,2,253,abc,timer,12.421,0.029,video_sent_2019-01-26T11_2019-01-27T11,2,253,abc,timer,12.421,0.029,video_sent_2019-01-26T11_2019-01-27T11,2,253,abc,42995632680,1280x720-22,687644,0.982059,49,0,20209,33204,751383,video_sent_2019-01-26T11_2019-01-27T11
1548552788161000000,0dn0fGR8ccdJ47FZNCYhW/Q+WwupTKROyIUDmpEfwjA=,42993110160,426x240-26,152676,0.854549,10,0,94812,103590,30797,10,253,fox,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,10,253,fox,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,10,253,fox,42993110160,426x240-26,152676,0.854549,10,0,94812,103590,30797,video_sent_2019-01-26T11_2019-01-27T11
1548552788183000000,QHH7aOwg17g7hR4dC2kJb4T4A9nhvtaoFTEP9aCKNIk=,42995993040,426x240-26,53816,0.90149,10,0,100517,122852,14977,5,253,abc,startup,11.332,0.029,video_sent_2019-01-26T11_2019-01-27T11,5,253,abc,startup,11.332,0.029,video_sent_2019-01-26T11_2019-01-27T11,5,253,abc,42995993040,426x240-26,53816,0.90149,10,0,100517,122852,14977,video_sent_2019-01-26T11_2019-01-27T11
1548552788212000000,6S4r1KbPbJIBhYthH3TyO6vIAku7KEkl2DWrj7EO0AY=,42992929980,854x480-26,52070,0.974755,10,0,26996,28341,106548,10,253,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,10,253,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,10,253,pbs,42992929980,854x480-26,52070,0.974755,10,0,26996,28341,106548,video_sent_2019-01-26T11_2019-01-27T11
1548552788253000000,miyrdnbHctsLwYKoBw05/B1b/6op/29fCOYwSEy+SBo=,42992029080,1920x1080-22,748804,0.983636,36,0,73932,78251,330665,23,253,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,23,253,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,23,253,cbs,42992029080,1920x1080-22,748804,0.983636,36,0,73932,78251,330665,video_sent_2019-01-26T11_2019-01-27T11
1548552788257000000,fX85Hw9Yj7xdDgI56K7QWEsOCOFCCLvrC72qrsvZpyM=,42996353400,1280x720-20,686763,0.984321,48,0,89534,92156,186802,2,253,abc,timer,12.805,0.012,video_sent_2019-01-26T11_2019-01-27T11,2,253,abc,timer,12.805,0.012,video_sent_2019-01-26T11_2019-01-27T11,2,253,abc,42996353400,1280x720-20,686763,0.984321,48,0,89534,92156,186802,video_sent_2019-01-26T11_2019-01-27T11
1548552788286000000,4wmWwNYabo+MwE+CkLWjwA0KlIc2O/k+8x1Q7fG4FY4=,42992929980,1920x1080-24,399640,0.988234,24,0,81467,88914,161745,30,253,pbs,timer,12.885,0.034,video_sent_2019-01-26T11_2019-01-27T11,30,253,pbs,timer,12.885,0.034,video_sent_2019-01-26T11_2019-01-27T11,30,253,pbs,42992929980,1920x1080-24,399640,0.988234,24,0,81467,88914,161745,video_sent_2019-01-26T11_2019-01-27T11
1548552788320000000,OsTzlVCSIKKWtzOf9qg/K/jb1Khj/byCzvNY4ZFJRoc=,42991668720,1920x1080-22,840663,0.983707,36,0,99267,100321,240681,7,253,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,7,253,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,7,253,cbs,42991668720,1920x1080-22,840663,0.983707,36,0,99267,100321,240681,video_sent_2019-01-26T11_2019-01-27T11
1548552788388000000,fciPebAXJYTgwuEwS8Pd9wRVEfd0w3ql1/Nwzhjg2Vs=,42991308360,1280x720-20,1882152,0.975518,62,0,48790,49651,298757,7,253,fox,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,7,253,fox,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,7,253,fox,42991308360,1280x720-20,1882152,0.975518,62,0,48790,49651,298757,video_sent_2019-01-26T11_2019-01-27T11
