time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548552789658000000,jRL16/WVYNH6YCKVlsEf3nVP/HYGFSMIUoD0zJueWbA=,42992929980,1920x1080-22,1774010,0.967946,216,0,306,1790,117149315,3,256,cbs,timer,14.846,0.05,video_sent_2019-01-26T11_2019-01-27T11,3,256,cbs,timer,14.846,0.05,video_sent_2019-01-26T11_2019-01-27T11,3,256,cbs,42992929980,1920x1080-22,1774010,0.967946,216,0,306,1790,117149315,video_sent_2019-01-26T11_2019-01-27T11
1548552789740000000,btkho1+9xp2yQDlbvmLWYD6aPRhxmBHQDX6fz072rxU=,42993290340,640x360-24,340121,0.906102,81,0,61467,135924,135077,3,256,fox,timer,11.673,0.049,video_sent_2019-01-26T11_2019-01-27T11,3,256,fox,timer,11.673,0.049,video_sent_2019-01-26T11_2019-01-27T11,3,256,fox,42993290340,640x360-24,340121,0.906102,81,0,61467,135924,135077,video_sent_2019-01-26T11_2019-01-27T11
1548552789985000000,vagZZP+rOL7Znu3mkZu8yHCnqVhIEJXAMzerSmFY9SQ=,42996353400,854x480-24,178049,0.967694,79,0,110442,387268,302228,3,256,abc,timer,8.8,0.037,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,timer,8.8,0.037,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,42996353400,854x480-24,178049,0.967694,79,0,110442,387268,302228,video_sent_2019-01-26T11_2019-01-27T11
1548552790272000000,btkho1+9xp2yQDlbvmLWYD6aPRhxmBHQDX6fz072rxU=,42993470520,640x360-24,301745,0.906363,166,0,61467,123920,1822899,3,256,fox,timer,14.929,0.049,video_sent_2019-01-26T11_2019-01-27T11,3,256,fox,timer,14.929,0.049,video_sent_2019-01-26T11_2019-01-27T11,3,256,fox,42993470520,640x360-24,301745,0.906363,166,0,61467,123920,1822899,video_sent_2019-01-26T11_2019-01-27T11
1548552790273000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42992929980,1920x1080-22,1774010,0.967946,136,0,305,1467,101147058,3,256,cbs,timer,14.771,0.031,video_sent_2019-01-26T11_2019-01-27T11,3,256,cbs,timer,14.771,0.031,video_sent_2019-01-26T11_2019-01-27T11,3,256,cbs,42992929980,1920x1080-22,1774010,0.967946,136,0,305,1467,101147058,video_sent_2019-01-26T11_2019-01-27T11
1548552790510000000,ZLpQONpwzhKYlzvfdbLns3+cWrDCkw5Pr+JBqkB6svA=,42995632680,1280x720-20,927482,0.984565,505,0,14027,20895,9940654,12,256,abc,timer,14.956,0.033,video_sent_2019-01-26T11_2019-01-27T11,12,256,abc,timer,14.956,0.033,video_sent_2019-01-26T11_2019-01-27T11,12,256,abc,42995632680,1280x720-20,927482,0.984565,505,0,14027,20895,9940654,video_sent_2019-01-26T11_2019-01-27T11
1548552790628000000,vagZZP+rOL7Znu3mkZu8yHCnqVhIEJXAMzerSmFY9SQ=,42996533580,854x480-24,161259,0.968279,107,25,110442,285500,351753,3,256,abc,timer,10.304,0.037,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,timer,10.304,0.037,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,42996533580,854x480-24,161259,0.968279,107,25,110442,285500,351753,video_sent_2019-01-26T11_2019-01-27T11
1548552791268000000,vagZZP+rOL7Znu3mkZu8yHCnqVhIEJXAMzerSmFY9SQ=,42996713760,854x480-24,158814,0.96898,107,0,110442,426188,324806,3,256,abc,timer,11.541,0.037,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,timer,11.541,0.037,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,42996713760,854x480-24,158814,0.96898,107,0,110442,426188,324806,video_sent_2019-01-26T11_2019-01-27T11
1548552791620000000,gHZDf9G+VrRHGYGix/MbV4ISP6uH4GoaaJAr8pS41F8=,42996893940,1280x720-20,565517,0.98444,86,0,7924,21301,6630230,3,256,abc,timer,14.912,0.009,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,timer,14.912,0.009,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,42996893940,1280x720-20,565517,0.98444,86,0,7924,21301,6630230,video_sent_2019-01-26T11_2019-01-27T11
1548552791658000000,jRL16/WVYNH6YCKVlsEf3nVP/HYGFSMIUoD0zJueWbA=,42993110160,1920x1080-22,981337,0.974434,136,0,306,1149,12174667,3,256,cbs,timer,14.849,0.05,video_sent_2019-01-26T11_2019-01-27T11,3,256,cbs,timer,14.849,0.05,video_sent_2019-01-26T11_2019-01-27T11,3,256,cbs,42993110160,1920x1080-22,981337,0.974434,136,0,306,1149,12174667,video_sent_2019-01-26T11_2019-01-27T11
1548552791921000000,vagZZP+rOL7Znu3mkZu8yHCnqVhIEJXAMzerSmFY9SQ=,42996893940,854x480-24,135941,0.969022,107,0,110442,433639,306238,3,256,abc,timer,12.795,0.037,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,timer,12.795,0.037,video_sent_2019-01-26T11_2019-01-27T11,3,256,abc,42996893940,854x480-24,135941,0.969022,107,0,110442,433639,306238,video_sent_2019-01-26T11_2019-01-27T11
1548552792272000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42993110160,1920x1080-22,981337,0.974434,136,0,305,1251,17152464,3,256,cbs,timer,14.793,0.031,video_sent_2019-01-26T11_2019-01-27T11,3,256,cbs,timer,14.793,0.031,video_sent_2019-01-26T11_2019-01-27T11,3,256,cbs,42993110160,1920x1080-22,981337,0.974434,136,0,305,1251,17152464,video_sent_2019-01-26T11_2019-01-27T11
