time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548553275813000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43017975000,426x240-26,81622,0.795062,70,0,183908,185383,70742,8,273,cbs,play,0.912,8.406,video_sent_2019-01-26T11_2019-01-27T11,8,273,cbs,play,0.912,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43017975000,426x240-26,81622,0.795062,70,0,183908,185383,70742,video_sent_2019-01-26T11_2019-01-27T11
1548553277985000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43018155180,426x240-26,34946,0.799054,72,0,183897,185258,212465,7,273,cbs,timer,0.914,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.914,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43018155180,426x240-26,34946,0.799054,72,0,183897,185258,212465,video_sent_2019-01-26T11_2019-01-27T11
1548553279865000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43018335360,426x240-26,31450,0.798731,72,0,183897,185583,212465,7,273,cbs,timer,0.905,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.905,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43018335360,426x240-26,31450,0.798731,72,0,183897,185583,212465,video_sent_2019-01-26T11_2019-01-27T11
1548553281152000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43018515540,426x240-26,26172,0.795274,72,0,183897,184606,212465,7,273,cbs,timer,1.918,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.918,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43018515540,426x240-26,26172,0.795274,72,0,183897,184606,212465,video_sent_2019-01-26T11_2019-01-27T11
1548553282589000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43018695720,640x360-24,66996,0.876519,72,0,183897,189458,212465,7,273,cbs,timer,1.918,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.918,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43018695720,640x360-24,66996,0.876519,72,0,183897,189458,212465,video_sent_2019-01-26T11_2019-01-27T11
1548553285026000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43018875900,426x240-26,28746,0.795742,76,0,183897,188402,261227,7,273,cbs,timer,1.922,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.922,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43018875900,426x240-26,28746,0.795742,76,0,183897,188402,261227,video_sent_2019-01-26T11_2019-01-27T11
1548553286344000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43019056080,854x480-26,98577,0.898361,4,1,183897,189019,7846,7,273,cbs,timer,1.921,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.921,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43019056080,854x480-26,98577,0.898361,4,1,183897,189019,7846,video_sent_2019-01-26T11_2019-01-27T11
1548553289775000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43019236260,426x240-26,66094,0.794219,16,0,183897,184825,50070,7,273,cbs,timer,0.919,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.919,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43019236260,426x240-26,66094,0.794219,16,0,183897,184825,50070,video_sent_2019-01-26T11_2019-01-27T11
1548553291697000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43019416440,426x240-26,61916,0.791425,26,0,183897,201792,85872,7,273,cbs,timer,0.927,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.927,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43019416440,426x240-26,61916,0.791425,26,0,183897,201792,85872,video_sent_2019-01-26T11_2019-01-27T11
1548553293425000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43019596620,426x240-26,38173,0.790608,40,0,183897,201583,126875,7,273,cbs,timer,0.929,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.929,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43019596620,426x240-26,38173,0.790608,40,0,183897,201583,126875,video_sent_2019-01-26T11_2019-01-27T11
