time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548552820602000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42994011060,1280x720-26,101931,0.958595,7,0,354,468,16492027,6,257,cbs,startup,1.63,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,startup,1.63,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42994011060,1280x720-26,101931,0.958595,7,0,354,468,16492027,video_sent_2019-01-26T11_2019-01-27T11
1548552820609000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42994191240,1280x720-22,323282,0.972072,7,0,354,471,21346437,6,257,cbs,startup,1.63,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,startup,1.63,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42994191240,1280x720-22,323282,0.972072,7,0,354,471,21346437,video_sent_2019-01-26T11_2019-01-27T11
1548552820640000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42994371420,1280x720-20,935342,0.968059,10,7,354,1603,6783966,6,257,cbs,startup,1.63,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,startup,1.63,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42994371420,1280x720-20,935342,0.968059,10,7,354,1603,6783966,video_sent_2019-01-26T11_2019-01-27T11
1548552820705000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42994551600,1920x1080-24,1096492,0.96544,5,0,337,1048,944553,6,257,cbs,startup,1.63,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,startup,1.63,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42994551600,1920x1080-24,1096492,0.96544,5,0,337,1048,944553,video_sent_2019-01-26T11_2019-01-27T11
1548552820789000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42994731780,1920x1080-22,1566569,0.969663,31,0,320,1180,22240905,6,257,cbs,timer,11.555,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,11.555,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42994731780,1920x1080-22,1566569,0.969663,31,0,320,1180,22240905,video_sent_2019-01-26T11_2019-01-27T11
1548552821178000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42995452500,1920x1080-24,661996,0.980943,46,0,130000,152135,297310,0,257,cbs,timer,10.179,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,10.179,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42995452500,1920x1080-24,661996,0.980943,46,0,130000,152135,297310,video_sent_2019-01-26T11_2019-01-27T11
1548552821535000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42994911960,1920x1080-22,1633640,0.969929,48,0,320,651,107458256,6,257,cbs,timer,14.788,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.788,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42994911960,1920x1080-22,1633640,0.969929,48,0,320,651,107458256,video_sent_2019-01-26T11_2019-01-27T11
1548552822500000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42995632680,1920x1080-24,712799,0.979932,55,0,130000,137562,562302,0,257,cbs,timer,8.93,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,8.93,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42995632680,1920x1080-24,712799,0.979932,55,0,130000,137562,562302,video_sent_2019-01-26T11_2019-01-27T11
1548552823533000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42995092140,1920x1080-22,578220,0.985213,69,0,320,790,85440993,6,257,cbs,timer,14.809,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.809,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42995092140,1920x1080-22,578220,0.985213,69,0,320,790,85440993,video_sent_2019-01-26T11_2019-01-27T11
1548552823817000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42995812860,1920x1080-24,826557,0.971836,56,25,130000,136285,586404,0,257,cbs,timer,9.681,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,9.681,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42995812860,1920x1080-24,826557,0.971836,56,25,130000,136285,586404,video_sent_2019-01-26T11_2019-01-27T11
1548552825329000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42995993040,1920x1080-24,652380,0.968677,60,0,130000,133330,638832,0,257,cbs,timer,10.184,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,10.184,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42995993040,1920x1080-24,652380,0.968677,60,0,130000,133330,638832,video_sent_2019-01-26T11_2019-01-27T11
1548552825535000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42995272320,1920x1080-22,1142254,0.983962,69,0,320,954,18434496,6,257,cbs,timer,14.8,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.8,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42995272320,1920x1080-22,1142254,0.983962,69,0,320,954,18434496,video_sent_2019-01-26T11_2019-01-27T11
1548552826433000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996173220,1920x1080-24,568395,0.968343,64,28,130000,134305,655867,0,257,cbs,timer,10.95,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,10.95,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42996173220,1920x1080-24,568395,0.968343,64,28,130000,134305,655867,video_sent_2019-01-26T11_2019-01-27T11
1548552827387000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996353400,1920x1080-22,988477,0.974781,68,0,130000,136830,709570,0,257,cbs,timer,12.187,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,12.187,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42996353400,1920x1080-22,988477,0.974781,68,0,130000,136830,709570,video_sent_2019-01-26T11_2019-01-27T11
1548552827536000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42995452500,1920x1080-22,1008923,0.984638,69,0,320,776,85440993,6,257,cbs,timer,14.812,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.812,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42995452500,1920x1080-22,1008923,0.984638,69,0,320,776,85440993,video_sent_2019-01-26T11_2019-01-27T11
1548552828945000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996533580,1920x1080-22,960134,0.975262,57,1,130000,145102,458760,0,257,cbs,timer,12.438,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,12.438,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42996533580,1920x1080-22,960134,0.975262,57,1,130000,145102,458760,video_sent_2019-01-26T11_2019-01-27T11
1548552829537000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42995632680,1920x1080-22,1103786,0.983722,73,0,320,792,87814193,6,257,cbs,timer,14.781,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.781,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42995632680,1920x1080-22,1103786,0.983722,73,0,320,792,87814193,video_sent_2019-01-26T11_2019-01-27T11
1548552830427000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996713760,1920x1080-22,1145323,0.975254,80,0,130000,141076,800089,0,257,cbs,timer,14.943,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,14.943,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42996713760,1920x1080-22,1145323,0.975254,80,0,130000,141076,800089,video_sent_2019-01-26T11_2019-01-27T11
1548552831538000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42995812860,1920x1080-22,1233787,0.977286,78,0,320,753,120157524,6,257,cbs,timer,14.8,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.8,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42995812860,1920x1080-22,1233787,0.977286,78,0,320,753,120157524,video_sent_2019-01-26T11_2019-01-27T11
1548552832431000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996893940,1920x1080-22,1248268,0.974963,67,0,130000,132779,724741,0,257,cbs,timer,14.944,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,14.944,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42996893940,1920x1080-22,1248268,0.974963,67,0,130000,132779,724741,video_sent_2019-01-26T11_2019-01-27T11
1548552833539000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42995993040,1920x1080-22,1015665,0.974301,80,0,320,905,91862365,6,257,cbs,timer,14.784,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.784,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42995993040,1920x1080-22,1015665,0.974301,80,0,320,905,91862365,video_sent_2019-01-26T11_2019-01-27T11
1548552834426000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997074120,1920x1080-22,659008,0.976829,68,13,130000,136425,733044,0,257,cbs,timer,14.947,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,14.947,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42997074120,1920x1080-22,659008,0.976829,68,13,130000,136425,733044,video_sent_2019-01-26T11_2019-01-27T11
1548552835539000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42996173220,1920x1080-22,899472,0.974213,98,0,320,1066,19835616,6,257,cbs,timer,14.788,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.788,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42996173220,1920x1080-22,899472,0.974213,98,0,320,1066,19835616,video_sent_2019-01-26T11_2019-01-27T11
1548552836426000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997254300,1920x1080-22,661507,0.977418,57,0,130000,134318,560158,0,257,cbs,timer,14.949,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,14.949,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42997254300,1920x1080-22,661507,0.977418,57,0,130000,134318,560158,video_sent_2019-01-26T11_2019-01-27T11
1548552837540000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42996353400,1920x1080-22,988477,0.974781,98,0,320,1102,104980000,6,257,cbs,timer,14.818,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.818,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42996353400,1920x1080-22,988477,0.974781,98,0,320,1102,104980000,video_sent_2019-01-26T11_2019-01-27T11
1548552838426000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997434480,1920x1080-22,500062,0.977125,49,0,130000,151971,435619,0,257,cbs,timer,14.951,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,14.951,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42997434480,1920x1080-22,500062,0.977125,49,0,130000,151971,435619,video_sent_2019-01-26T11_2019-01-27T11
1548552839541000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42996533580,1920x1080-22,960134,0.975262,98,0,320,1213,77773437,6,257,cbs,timer,14.806,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.806,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42996533580,1920x1080-22,960134,0.975262,98,0,320,1213,77773437,video_sent_2019-01-26T11_2019-01-27T11
1548552840427000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997614660,1920x1080-22,514946,0.978728,51,0,130000,133132,530170,0,257,cbs,timer,14.953,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,timer,14.953,0.451,video_sent_2019-01-26T11_2019-01-27T11,0,257,cbs,42997614660,1920x1080-22,514946,0.978728,51,0,130000,133132,530170,video_sent_2019-01-26T11_2019-01-27T11
1548552841141000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996713760,426x240-26,114310,0.797748,51,50,130000,132287,552730,2,257,fox,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,2,257,fox,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,2,257,fox,42996713760,426x240-26,114310,0.797748,51,50,130000,132287,552730,video_sent_2019-01-26T11_2019-01-27T11
1548552841542000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42996713760,1920x1080-22,1145323,0.975254,98,0,320,1136,103785837,6,257,cbs,timer,14.824,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.824,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42996713760,1920x1080-22,1145323,0.975254,98,0,320,1136,103785837,video_sent_2019-01-26T11_2019-01-27T11
1548552841713000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996893940,426x240-26,132775,0.805998,53,0,130000,134031,560162,2,257,fox,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,2,257,fox,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,2,257,fox,42996893940,426x240-26,132775,0.805998,53,0,130000,134031,560162,video_sent_2019-01-26T11_2019-01-27T11
1548552842049000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997074120,640x360-26,248973,0.875665,54,14,130000,139093,399367,2,257,fox,timer,1.896,0.584,video_sent_2019-01-26T11_2019-01-27T11,2,257,fox,timer,1.896,0.584,video_sent_2019-01-26T11_2019-01-27T11,2,257,fox,42997074120,640x360-26,248973,0.875665,54,14,130000,139093,399367,video_sent_2019-01-26T11_2019-01-27T11
1548552842601000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997254300,854x480-26,454567,0.915314,56,0,130000,133259,596840,2,257,fox,timer,3.396,0.584,video_sent_2019-01-26T11_2019-01-27T11,2,257,fox,timer,3.396,0.584,video_sent_2019-01-26T11_2019-01-27T11,2,257,fox,42997254300,854x480-26,454567,0.915314,56,0,130000,133259,596840,video_sent_2019-01-26T11_2019-01-27T11
1548552842621000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996533580,426x240-26,82873,0.813936,56,56,130000,133259,596840,3,257,univision,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42996533580,426x240-26,82873,0.813936,56,56,130000,133259,596840,video_sent_2019-01-26T11_2019-01-27T11
1548552843543000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42996893940,1920x1080-22,1248268,0.974963,99,0,320,1172,108568439,6,257,cbs,timer,14.812,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.812,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42996893940,1920x1080-22,1248268,0.974963,99,0,320,1172,108568439,video_sent_2019-01-26T11_2019-01-27T11
1548552843634000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996713760,426x240-26,82237,0.816336,59,0,130000,132591,634746,3,257,univision,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42996713760,426x240-26,82237,0.816336,59,0,130000,132591,634746,video_sent_2019-01-26T11_2019-01-27T11
1548552844016000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42996893940,640x360-26,175014,0.88785,59,0,130000,182163,634746,3,257,univision,timer,1.795,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,timer,1.795,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42996893940,640x360-26,175014,0.88785,59,0,130000,182163,634746,video_sent_2019-01-26T11_2019-01-27T11
1548552844492000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997074120,854x480-24,377193,0.931084,61,14,130000,166412,617640,3,257,univision,timer,3.296,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,timer,3.296,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42997074120,854x480-24,377193,0.931084,61,14,130000,166412,617640,video_sent_2019-01-26T11_2019-01-27T11
1548552845208000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997254300,854x480-22,531932,0.943313,63,0,130000,132241,671709,3,257,univision,timer,4.549,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,timer,4.549,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42997254300,854x480-22,531932,0.943313,63,0,130000,132241,671709,video_sent_2019-01-26T11_2019-01-27T11
1548552845543000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42997074120,1920x1080-22,659008,0.976829,112,0,320,1152,17195741,6,257,cbs,timer,14.801,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.801,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42997074120,1920x1080-22,659008,0.976829,112,0,320,1152,17195741,video_sent_2019-01-26T11_2019-01-27T11
1548552846082000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997434480,1280x720-26,659299,0.953282,73,28,130000,138085,732835,3,257,univision,timer,5.8,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,timer,5.8,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42997434480,1280x720-26,659299,0.953282,73,28,130000,138085,732835,video_sent_2019-01-26T11_2019-01-27T11
1548552847198000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997614660,1280x720-26,646775,0.953499,65,0,130000,135393,641902,3,257,univision,timer,6.553,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,timer,6.553,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42997614660,1280x720-26,646775,0.953499,65,0,130000,135393,641902,video_sent_2019-01-26T11_2019-01-27T11
1548552847546000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42997254300,1920x1080-22,661507,0.977418,112,0,320,1247,113105579,6,257,cbs,timer,14.789,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.789,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42997254300,1920x1080-22,661507,0.977418,112,0,320,1247,113105579,video_sent_2019-01-26T11_2019-01-27T11
1548552848339000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997794840,1280x720-24,963927,0.970623,73,0,130000,133516,732803,3,257,univision,timer,7.555,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,timer,7.555,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42997794840,1280x720-24,963927,0.970623,73,0,130000,133516,732803,video_sent_2019-01-26T11_2019-01-27T11
1548552849545000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42997434480,1920x1080-22,500062,0.977125,112,0,320,961,70467817,6,257,cbs,timer,14.817,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.817,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42997434480,1920x1080-22,500062,0.977125,112,0,320,961,70467817,video_sent_2019-01-26T11_2019-01-27T11
1548552850032000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42997975020,1280x720-24,899087,0.965499,61,24,130000,132194,646560,3,257,univision,timer,7.807,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,timer,7.807,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42997975020,1280x720-24,899087,0.965499,61,24,130000,132194,646560,video_sent_2019-01-26T11_2019-01-27T11
1548552851521000000,Lznm83XwFB5avtHpDNSVOTbfgouO5x0hzyGFwDxvpyc=,42998155200,1280x720-24,956841,0.965406,62,0,129343,133956,677845,3,257,univision,timer,8.309,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,timer,8.309,1.055,video_sent_2019-01-26T11_2019-01-27T11,3,257,univision,42998155200,1280x720-24,956841,0.965406,62,0,129343,133956,677845,video_sent_2019-01-26T11_2019-01-27T11
1548552851546000000,MQCjsA9GwkRm88vS0XtXhkmD7XVGEWkdh60CSYZdj8w=,42997614660,1920x1080-22,514946,0.978728,112,0,320,1254,96877787,6,257,cbs,timer,14.806,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,timer,14.806,0.033,video_sent_2019-01-26T11_2019-01-27T11,6,257,cbs,42997614660,1920x1080-22,514946,0.978728,112,0,320,1254,96877787,video_sent_2019-01-26T11_2019-01-27T11
