time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548571822008000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44705901240,1920x1080-22,573683,0.988743,1018,0,59805,72157,1485669,0,291,cbs,timer,14.988,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,14.988,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44705901240,1920x1080-22,573683,0.988743,1018,0,59805,72157,1485669,video_sent_2019-01-26T11_2019-01-27T11
1548571824007000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706081420,1920x1080-22,643758,0.986955,1058,0,59805,63484,5263668,0,291,cbs,timer,14.99,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,14.99,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44706081420,1920x1080-22,643758,0.986955,1058,0,59805,63484,5263668,video_sent_2019-01-26T11_2019-01-27T11
1548571826008000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706261600,1920x1080-22,401199,0.984373,1052,0,59805,62840,5645514,0,291,cbs,timer,14.992,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,14.992,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44706261600,1920x1080-22,401199,0.984373,1052,0,59805,62840,5645514,video_sent_2019-01-26T11_2019-01-27T11
1548571828008000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706441780,1920x1080-22,436056,0.983338,1048,0,59805,62725,5645514,0,291,cbs,timer,14.993,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,14.993,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44706441780,1920x1080-22,436056,0.983338,1048,0,59805,62725,5645514,video_sent_2019-01-26T11_2019-01-27T11
1548571830009000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706621960,1920x1080-22,1669054,0.982313,1048,0,59805,62528,5645514,0,291,cbs,timer,14.996,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,14.996,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44706621960,1920x1080-22,1669054,0.982313,1048,0,59805,62528,5645514,video_sent_2019-01-26T11_2019-01-27T11
1548571832009000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706802140,1920x1080-22,1434427,0.981302,1108,0,59805,76486,12429285,0,291,cbs,timer,14.998,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,14.998,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44706802140,1920x1080-22,1434427,0.981302,1108,0,59805,76486,12429285,video_sent_2019-01-26T11_2019-01-27T11
1548571834009000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706982320,1920x1080-22,2160730,0.980927,1280,0,59805,63103,14891637,0,291,cbs,timer,15,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,15,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44706982320,1920x1080-22,2160730,0.980927,1280,0,59805,63103,14891637,video_sent_2019-01-26T11_2019-01-27T11
1548571836009000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44707162500,1920x1080-22,1201696,0.986151,1554,0,59805,62798,17002124,0,291,cbs,timer,15,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,15,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44707162500,1920x1080-22,1201696,0.986151,1554,0,59805,62798,17002124,video_sent_2019-01-26T11_2019-01-27T11
1548571838259000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44707342680,1920x1080-22,826684,0.990236,1554,0,59805,62981,16945379,0,291,cbs,timer,14.754,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,timer,14.754,0.227,video_sent_2019-01-26T11_2019-01-27T11,0,291,cbs,44707342680,1920x1080-22,826684,0.990236,1554,0,59805,62981,16945379,video_sent_2019-01-26T11_2019-01-27T11
1548571839663000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706441780,1920x1080-22,877155,0.981637,1555,0,59805,63007,16945379,1,291,nbc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44706441780,1920x1080-22,877155,0.981637,1555,0,59805,63007,16945379,video_sent_2019-01-26T11_2019-01-27T11
1548571839798000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706621960,1920x1080-22,864694,0.981443,1564,0,59805,63628,13197984,1,291,nbc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44706621960,1920x1080-22,864694,0.981443,1564,0,59805,63628,13197984,video_sent_2019-01-26T11_2019-01-27T11
1548571839931000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706802140,1920x1080-22,882902,0.983428,1564,0,59805,63532,13197984,1,291,nbc,startup,2.002,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,startup,2.002,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44706802140,1920x1080-22,882902,0.983428,1564,0,59805,63532,13197984,video_sent_2019-01-26T11_2019-01-27T11
1548571840076000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44706982320,1920x1080-22,841802,0.98433,1564,1,59805,63339,13197984,1,291,nbc,timer,3.878,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,3.878,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44706982320,1920x1080-22,841802,0.98433,1564,1,59805,63339,13197984,video_sent_2019-01-26T11_2019-01-27T11
1548571840249000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44707162500,1920x1080-22,804232,0.988177,4,0,59805,66301,13197984,1,291,nbc,timer,3.878,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,3.878,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44707162500,1920x1080-22,804232,0.988177,4,0,59805,66301,13197984,video_sent_2019-01-26T11_2019-01-27T11
1548571840549000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44707342680,1920x1080-22,848280,0.985943,1580,0,59805,64101,13197984,1,291,nbc,timer,7.382,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,7.382,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44707342680,1920x1080-22,848280,0.985943,1580,0,59805,64101,13197984,video_sent_2019-01-26T11_2019-01-27T11
1548571840681000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44707522860,1920x1080-22,607705,0.984975,1580,0,59805,64272,13197984,1,291,nbc,timer,7.382,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,7.382,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44707522860,1920x1080-22,607705,0.984975,1580,0,59805,64272,13197984,video_sent_2019-01-26T11_2019-01-27T11
1548571840842000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44707703040,1920x1080-22,1102971,0.98539,1580,1,59805,66144,13197984,1,291,nbc,timer,11.136,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,11.136,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44707703040,1920x1080-22,1102971,0.98539,1580,1,59805,66144,13197984,video_sent_2019-01-26T11_2019-01-27T11
1548571841008000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44707883220,1920x1080-22,295112,0.98607,740,0,59805,63080,7421044,1,291,nbc,timer,14.889,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,14.889,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44707883220,1920x1080-22,295112,0.98607,740,0,59805,63080,7421044,video_sent_2019-01-26T11_2019-01-27T11
1548571843007000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44708063400,1920x1080-22,759951,0.992302,730,0,59805,62697,7421044,1,291,nbc,timer,14.892,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,14.892,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44708063400,1920x1080-22,759951,0.992302,730,0,59805,62697,7421044,video_sent_2019-01-26T11_2019-01-27T11
1548571845024000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44708243580,1920x1080-22,970074,0.98971,798,0,59805,62598,9285267,1,291,nbc,timer,14.894,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,14.894,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44708243580,1920x1080-22,970074,0.98971,798,0,59805,62598,9285267,video_sent_2019-01-26T11_2019-01-27T11
1548571847010000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44708423760,1920x1080-22,2289857,0.978017,890,0,59805,63118,9841290,1,291,nbc,timer,14.895,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,timer,14.895,0.147,video_sent_2019-01-26T11_2019-01-27T11,1,291,nbc,44708423760,1920x1080-22,2289857,0.978017,890,0,59805,63118,9841290,video_sent_2019-01-26T11_2019-01-27T11
1548571847773000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44710585920,1280x720-20,359907,0.983366,938,0,59805,64161,9132481,2,291,abc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44710585920,1280x720-20,359907,0.983366,938,0,59805,64161,9132481,video_sent_2019-01-26T11_2019-01-27T11
1548571847905000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44710766100,1280x720-20,301325,0.985953,939,15,59805,62962,5823401,2,291,abc,startup,2.002,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,startup,2.002,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44710766100,1280x720-20,301325,0.985953,939,15,59805,62962,5823401,video_sent_2019-01-26T11_2019-01-27T11
1548571848032000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44710946280,1280x720-20,475721,0.983256,944,0,59805,62885,5823401,2,291,abc,timer,1.976,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,1.976,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44710946280,1280x720-20,475721,0.983256,944,0,59805,62885,5823401,video_sent_2019-01-26T11_2019-01-27T11
1548571848141000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44711126460,1280x720-20,387912,0.984748,944,0,59805,62512,5823401,2,291,abc,timer,1.976,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,1.976,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44711126460,1280x720-20,387912,0.984748,944,0,59805,62512,5823401,video_sent_2019-01-26T11_2019-01-27T11
1548571848244000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44711306640,1280x720-20,341710,0.984144,944,28,59805,62751,5823401,2,291,abc,timer,1.976,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,1.976,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44711306640,1280x720-20,341710,0.984144,944,28,59805,62751,5823401,video_sent_2019-01-26T11_2019-01-27T11
1548571848371000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44711486820,1280x720-20,545955,0.984747,944,0,59805,63154,5823401,2,291,abc,timer,7.732,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,7.732,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44711486820,1280x720-20,545955,0.984747,944,0,59805,63154,5823401,video_sent_2019-01-26T11_2019-01-27T11
1548571848488000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44711667000,1280x720-20,510350,0.983347,944,28,59805,62913,5823401,2,291,abc,timer,7.732,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,7.732,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44711667000,1280x720-20,510350,0.983347,944,28,59805,62913,5823401,video_sent_2019-01-26T11_2019-01-27T11
1548571848617000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44711847180,1280x720-20,481294,0.984158,944,0,59805,63089,7825011,2,291,abc,timer,11.485,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,11.485,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44711847180,1280x720-20,481294,0.984158,944,0,59805,63089,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571849007000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44712027360,1280x720-20,494172,0.984133,944,0,59805,62835,7825011,2,291,abc,timer,14.99,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.99,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44712027360,1280x720-20,494172,0.984133,944,0,59805,62835,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571851008000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44712207540,1280x720-20,465229,0.983481,944,0,59805,62755,7825011,2,291,abc,timer,14.992,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.992,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44712207540,1280x720-20,465229,0.983481,944,0,59805,62755,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571853009000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44712387720,1280x720-20,275161,0.985564,944,0,59805,63219,7825011,2,291,abc,timer,14.993,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.993,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44712387720,1280x720-20,275161,0.985564,944,0,59805,63219,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571855007000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44712567900,1280x720-20,372328,0.984881,954,0,59805,63442,7825011,2,291,abc,timer,14.996,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.996,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44712567900,1280x720-20,372328,0.984881,954,0,59805,63442,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571857008000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44712748080,1280x720-20,497603,0.98282,946,0,59805,62687,7825011,2,291,abc,timer,14.997,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.997,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44712748080,1280x720-20,497603,0.98282,946,0,59805,62687,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571859008000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44712928260,1280x720-20,380711,0.984846,946,0,59805,63135,7825011,2,291,abc,timer,15,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,15,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44712928260,1280x720-20,380711,0.984846,946,0,59805,63135,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571861257000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44713108440,1280x720-20,394113,0.983385,946,0,59805,63621,7825011,2,291,abc,timer,14.752,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.752,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44713108440,1280x720-20,394113,0.983385,946,0,59805,63621,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571863257000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44713288620,1280x720-20,465652,0.982182,946,0,59805,62979,7825011,2,291,abc,timer,14.754,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.754,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44713288620,1280x720-20,465652,0.982182,946,0,59805,62979,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571865259000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44713468800,1280x720-20,352996,0.984941,946,0,59805,63988,7825011,2,291,abc,timer,14.755,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.755,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44713468800,1280x720-20,352996,0.984941,946,0,59805,63988,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571867257000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44713648980,1280x720-20,375063,0.985387,958,0,59805,63698,7825011,2,291,abc,timer,14.757,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.757,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44713648980,1280x720-20,375063,0.985387,958,0,59805,63698,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571869260000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44713829160,1280x720-20,609404,0.981143,954,0,59805,63502,7825011,2,291,abc,timer,14.759,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.759,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44713829160,1280x720-20,609404,0.981143,954,0,59805,63502,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571871260000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44714009340,1280x720-20,864505,0.977146,952,0,59805,65489,7825011,2,291,abc,timer,14.761,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.761,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44714009340,1280x720-20,864505,0.977146,952,0,59805,65489,7825011,video_sent_2019-01-26T11_2019-01-27T11
1548571873259000000,uO9Nw5QvKAbx81KgwtdynMLlsg2QNs5KqYJ2b9fqmog=,44714189520,1280x720-20,833989,0.97701,1000,0,59805,63308,10189634,2,291,abc,timer,14.763,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,timer,14.763,0.134,video_sent_2019-01-26T11_2019-01-27T11,2,291,abc,44714189520,1280x720-20,833989,0.97701,1000,0,59805,63308,10189634,video_sent_2019-01-26T11_2019-01-27T11
