time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548571697862000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44694730080,1920x1080-22,1071024,0.98529,173,0,41652,58915,4046075,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.965,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571699867000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44694910260,1920x1080-22,2062000,0.979107,174,0,41652,52437,4539662,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.966,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571701862000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44695090440,1920x1080-22,955561,0.984029,178,0,41652,57888,4578809,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.968,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571703865000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44695270620,1920x1080-22,1611287,0.97741,180,0,41652,62864,4556568,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.97,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571705868000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44695450800,1920x1080-22,1191474,0.98112,184,0,41652,56770,4369764,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.972,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571707864000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44695630980,1920x1080-22,811646,0.983136,186,0,41652,57113,4695438,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.973,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571709864000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44695811160,1920x1080-22,1118129,0.986376,187,0,41652,55773,4817906,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.976,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571711869000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44695991340,1920x1080-22,1778367,0.978054,189,0,41652,57902,4571818,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.978,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571713865000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44696171520,1920x1080-22,1744167,0.977124,193,0,41652,64545,3146677,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.98,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571715864000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44696351700,1920x1080-22,1575640,0.977615,196,0,41652,61746,4583318,video_sent_2019-01-26T11_2019-01-27T11,6,290,nbc,timer,14.982,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571717862000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44696531880,1920x1080-22,1413215,0.979808,199,0,41652,56911,1173739,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.985,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571719865000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44696712060,1920x1080-22,1243657,0.98273,202,0,41652,67071,3494689,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.986,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571721864000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44696892240,1920x1080-22,1018762,0.984786,204,0,41652,59769,4374988,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.987,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571723865000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44697072420,1920x1080-22,693364,0.988418,206,0,41652,84627,3354422,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.99,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571725865000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44697252600,1920x1080-22,721362,0.983088,207,0,41652,63846,4515306,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.993,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571727873000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44697432780,1920x1080-22,826720,0.98099,209,0,41652,59600,4504676,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.992,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571729862000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44697612960,1920x1080-22,605917,0.990028,215,0,41652,66107,4455536,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.996,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571731861000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44697793140,1920x1080-22,390429,0.992356,218,0,41652,62398,2906718,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.998,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571733865000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44697973320,1920x1080-22,778984,0.98729,220,0,41652,63864,3075036,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.999,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571736115000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44698153500,1920x1080-22,644416,0.988389,224,0,41652,67097,4825013,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.752,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571738112000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44698333680,1920x1080-22,591202,0.988374,229,0,41652,72332,4561638,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.754,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571740113000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44698513860,1920x1080-22,902989,0.983725,232,0,41652,76402,3193833,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.756,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571742117000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44698694040,1920x1080-22,860163,0.985137,238,0,41652,59087,1129207,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.758,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571744148000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44698874220,1920x1080-22,1021157,0.984896,170,0,41652,50325,2225823,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.76,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571746082000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44699054400,1920x1080-22,794689,0.984308,206,0,41652,116330,1165848,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,15.011,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571748117000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44699234580,1920x1080-22,982208,0.983821,206,0,41652,62329,4322702,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.763,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571750174000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44699414760,1920x1080-22,841984,0.984175,209,0,41652,63120,4103439,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.757,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571752117000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44699594940,1920x1080-22,758402,0.983501,213,0,41652,63623,697679,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.767,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571754121000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44699775120,1920x1080-22,921769,0.981798,217,0,41652,66732,4596391,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.769,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571755916000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44699955300,1920x1080-22,1390074,0.980328,220,0,41652,62051,3604296,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.969,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571758165000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44700135480,1920x1080-22,566547,0.981234,225,0,41652,74069,4435804,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.722,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571760118000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44700315660,1920x1080-22,341047,0.983436,227,0,41652,69271,3183372,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.775,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571762128000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44700495840,1920x1080-22,1275168,0.984716,228,0,41652,68271,4621102,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.778,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571764009000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44700676020,1920x1080-22,994002,0.988108,232,0,41652,76205,4478154,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.886,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571765991000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44700856200,1920x1080-22,1445861,0.985466,234,0,41652,93211,491211,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.908,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571768369000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44701036380,1920x1080-22,920692,0.988436,237,0,41652,71338,5265639,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.785,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571770381000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44701216560,1920x1080-22,565178,0.992112,240,0,41652,399611,397914,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.785,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571772181000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44701396740,1920x1080-22,1410257,0.984448,241,0,41652,83275,3177798,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.778,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571774141000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44701576920,1920x1080-22,2867173,0.976383,241,0,41652,73148,4267155,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.765,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571776115000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44701757100,1920x1080-22,1460644,0.984466,179,0,41652,59894,2671070,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.791,1.903,video_sent_2019-01-26T11_2019-01-27T11
