time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548553100331000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43024461480,1280x720-20,1307509,0.97209,258,0,6730,40771,7693886,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.754,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553100397000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43023740760,1280x720-20,1598643,0.973005,398,0,69126,149364,2145057,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.43,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553101795000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43024461480,1280x720-20,1307509,0.97209,624,0,95988,136524,3744691,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.996,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553102002000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43020137160,1920x1080-22,922620,0.970067,4,0,322,450,117568955,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.955,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553102325000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43024641660,1280x720-20,1167052,0.972714,226,0,6730,29526,8030672,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.759,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553102425000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43023920940,1280x720-20,1614765,0.97301,368,0,69126,95337,839935,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.43,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553103804000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43024641660,1280x720-20,1167052,0.972714,618,0,95988,111606,4213054,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.989,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553104003000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43020317340,1920x1080-22,1001502,0.970124,136,0,322,861,24303194,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.984,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553104322000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43024821840,1280x720-20,951474,0.974506,214,0,6730,31772,7656903,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.765,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553104477000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43024101120,1280x720-20,1463654,0.973726,372,0,69126,273355,1742953,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.413,0.37,video_sent_2019-01-26T11_2019-01-27T11
