time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548571738607000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44696892240,426x240-26,67900,0.853544,14,0,10457,10968,259521,video_sent_2019-01-26T11_2019-01-27T11,1,287,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11
1548571738654000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44697072420,1920x1080-22,803798,0.976606,61,0,8023,12420,2629430,video_sent_2019-01-26T11_2019-01-27T11,1,287,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11
1548571738782000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44697252600,1920x1080-22,1004822,0.981404,260,0,8023,25011,547071,video_sent_2019-01-26T11_2019-01-27T11,0,287,cbs,timer,1.979,0.082,video_sent_2019-01-26T11_2019-01-27T11
1548571738929000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44697432780,1920x1080-24,403172,0.981301,144,0,8023,41518,8363403,video_sent_2019-01-26T11_2019-01-27T11,0,287,cbs,timer,1.979,0.082,video_sent_2019-01-26T11_2019-01-27T11
1548571738997000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44697612960,1920x1080-22,653328,0.980569,144,0,8023,28759,6128174,video_sent_2019-01-26T11_2019-01-27T11,0,287,cbs,timer,1.979,0.082,video_sent_2019-01-26T11_2019-01-27T11
1548571739101000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44697793140,1920x1080-22,629180,0.980724,128,0,8023,22227,6698065,video_sent_2019-01-26T11_2019-01-27T11,0,287,cbs,timer,7.736,0.082,video_sent_2019-01-26T11_2019-01-27T11
1548571739229000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44697973320,1920x1080-22,1196990,0.980821,128,0,8023,27099,5175094,video_sent_2019-01-26T11_2019-01-27T11,0,287,cbs,timer,7.736,0.082,video_sent_2019-01-26T11_2019-01-27T11
1548571739390000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44698153500,1920x1080-22,886529,0.982573,140,0,7610,20421,6259288,video_sent_2019-01-26T11_2019-01-27T11,0,287,cbs,timer,11.49,0.082,video_sent_2019-01-26T11_2019-01-27T11
1548571739768000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44698333680,1920x1080-22,1196705,0.980889,140,0,7112,21123,8474076,video_sent_2019-01-26T11_2019-01-27T11,0,287,cbs,timer,14.993,0.082,video_sent_2019-01-26T11_2019-01-27T11
1548571741768000000,BfXn1hVKfSm3WtKAkX9k/1prPY7ioDu7rOgxfAjeHHg=,0,287,cbs,44698513860,1920x1080-22,908401,0.981205,160,0,7112,22916,7968401,video_sent_2019-01-26T11_2019-01-27T11,0,287,cbs,timer,14.996,0.082,video_sent_2019-01-26T11_2019-01-27T11
