time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548572058002000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44725901220,426x240-26,105286,0.8667,14,0,78237,91567,35461,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11
1548572067134000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44726081400,426x240-26,60412,0.891699,103,0,78116,87973,24784,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11
1548572068961000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44726261580,426x240-26,61099,0.892861,131,0,74428,89721,551220,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,2.002,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572069112000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44726441760,426x240-26,62591,0.893226,131,0,74185,85785,575958,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,4.004,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572069332000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44726621940,426x240-26,57258,0.895162,131,0,74185,87458,575958,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,4.004,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572069556000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44726802120,426x240-26,76289,0.937882,131,0,74185,92987,829116,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,8.008,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572069673000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44726982300,854x480-24,69909,0.978866,131,0,72468,86285,829116,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,10.01,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572069787000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44727162480,1280x720-22,203920,0.981144,131,0,72468,83120,829116,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,10.01,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572079109000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44727342660,1920x1080-24,334873,0.980411,252,0,72468,81725,2131631,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.842,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572081109000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44727522840,1920x1080-22,586050,0.984248,353,0,72468,108219,2131631,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.843,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572083108000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44727703020,1920x1080-22,428039,0.985927,622,0,72468,91888,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.844,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572085105000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44727883200,1920x1080-22,433195,0.985691,700,0,72468,130303,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.848,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572087111000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44728063380,1280x720-20,410055,0.985924,700,0,72468,123044,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.848,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572089104000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44728243560,1280x720-20,188103,0.985715,700,0,72468,136250,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.852,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572091113000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44728423740,1920x1080-22,567514,0.984062,700,0,72468,117669,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.852,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572093105000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44728603920,1920x1080-22,599599,0.978843,4,0,72468,172832,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.855,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572095108000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44728784100,1920x1080-22,592406,0.984893,700,0,72468,154835,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.856,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572097605000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44728964280,1920x1080-22,462990,0.986148,700,0,72468,135668,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.857,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572100105000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44729144460,1920x1080-22,536760,0.985326,700,0,72468,138586,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.979,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572102114000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44729324640,1920x1080-22,643991,0.982222,700,0,72468,143911,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.981,8.993,video_sent_2019-01-26T11_2019-01-27T11
1548572104108000000,wCTPJtOYNn7yT5SJR0aFEwext0To5A29TbQlAyesSac=,0,289,cbs,44729504820,1920x1080-22,438102,0.98636,700,0,72468,181333,3403790,video_sent_2019-01-26T11_2019-01-27T11,0,289,cbs,timer,14.982,8.993,video_sent_2019-01-26T11_2019-01-27T11
