time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548571684024000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44690585940,426x240-26,40719,0.969841,90,0,74010,81411,862261,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44690585940,426x240-26,40719,0.969841,90,0,74010,81411,862261,video_sent_2019-01-26T11_2019-01-27T11
1548571684117000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44690766120,426x240-26,27717,0.97282,90,0,74010,83709,862261,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44690766120,426x240-26,27717,0.97282,90,0,74010,83709,862261,video_sent_2019-01-26T11_2019-01-27T11
1548571684277000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44690946300,854x480-24,196742,0.972047,90,0,74010,85073,146923,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44690946300,854x480-24,196742,0.972047,90,0,74010,85073,146923,video_sent_2019-01-26T11_2019-01-27T11
1548571684487000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44691126480,854x480-24,300408,0.959943,102,0,74010,87069,859889,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44691126480,854x480-24,300408,0.959943,102,0,74010,87069,859889,video_sent_2019-01-26T11_2019-01-27T11
1548571684759000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44691306660,1280x720-24,691701,0.958306,72,19,74010,78248,947670,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,init,0,0,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44691306660,1280x720-24,691701,0.958306,72,19,74010,78248,947670,video_sent_2019-01-26T11_2019-01-27T11
1548571685331000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44691486840,1280x720-22,709630,0.962382,79,0,73565,77632,1419879,14,288,pbs,timer,9.228,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,9.228,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44691486840,1280x720-22,709630,0.962382,79,0,73565,77632,1419879,video_sent_2019-01-26T11_2019-01-27T11
1548571685578000000,LvSUSSlSXZhJwYW1te9goDGkOpSSz0gdpYThymUD6do=,44693468820,1920x1080-22,863378,0.983576,150,0,7128,30269,776241,0,288,cbs,timer,14.973,0.079,video_sent_2019-01-26T11_2019-01-27T11,0,288,cbs,timer,14.973,0.079,video_sent_2019-01-26T11_2019-01-27T11,0,288,cbs,44693468820,1920x1080-22,863378,0.983576,150,0,7128,30269,776241,video_sent_2019-01-26T11_2019-01-27T11
1548571686056000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44691667020,1920x1080-24,1305075,0.971302,61,0,73565,77354,1148716,14,288,pbs,timer,10.249,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,10.249,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44691667020,1920x1080-24,1305075,0.971302,61,0,73565,77354,1148716,video_sent_2019-01-26T11_2019-01-27T11
1548571687669000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44691847200,1920x1080-22,1638812,0.972391,50,16,73480,87449,883862,14,288,pbs,timer,11.242,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,11.242,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44691847200,1920x1080-22,1638812,0.972391,50,16,73480,87449,883862,video_sent_2019-01-26T11_2019-01-27T11
1548571689349000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44692027380,1920x1080-22,1104855,0.976737,61,0,73375,78473,1150304,14,288,pbs,timer,11.254,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,11.254,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44692027380,1920x1080-22,1104855,0.976737,61,0,73375,78473,1150304,video_sent_2019-01-26T11_2019-01-27T11
1548571690673000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44692207560,1920x1080-24,196136,0.988475,56,55,73375,83175,1074031,14,288,pbs,timer,12.254,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,12.254,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44692207560,1920x1080-24,196136,0.988475,56,55,73375,83175,1074031,video_sent_2019-01-26T11_2019-01-27T11
1548571691839000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44692387740,1920x1080-22,410925,0.988618,57,0,73375,75374,1061669,14,288,pbs,timer,14.26,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.26,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44692387740,1920x1080-22,410925,0.988618,57,0,73375,75374,1061669,video_sent_2019-01-26T11_2019-01-27T11
1548571693842000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44692567920,1920x1080-22,375931,0.987943,43,0,73375,85169,697206,14,288,pbs,timer,14.262,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.262,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44692567920,1920x1080-22,375931,0.987943,43,0,73375,85169,697206,video_sent_2019-01-26T11_2019-01-27T11
1548571695853000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44692748100,1920x1080-22,374864,0.988042,46,0,73375,83211,877474,14,288,pbs,timer,14.251,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.251,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44692748100,1920x1080-22,374864,0.988042,46,0,73375,83211,877474,video_sent_2019-01-26T11_2019-01-27T11
1548571697856000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44692928280,1920x1080-22,521953,0.988274,47,0,73375,83303,818086,14,288,pbs,timer,14.249,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.249,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44692928280,1920x1080-22,521953,0.988274,47,0,73375,83303,818086,video_sent_2019-01-26T11_2019-01-27T11
1548571699859000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44693108460,1920x1080-22,916182,0.987124,52,0,73375,83437,822217,14,288,pbs,timer,14.249,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.249,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44693108460,1920x1080-22,916182,0.987124,52,0,73375,83437,822217,video_sent_2019-01-26T11_2019-01-27T11
1548571701860000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44693288640,1920x1080-22,851987,0.985238,58,0,73375,83512,914585,14,288,pbs,timer,14.258,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.258,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44693288640,1920x1080-22,851987,0.985238,58,0,73375,83512,914585,video_sent_2019-01-26T11_2019-01-27T11
1548571703851000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44693468820,1920x1080-22,566898,0.984738,52,0,73308,80047,954970,14,288,pbs,timer,14.26,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.26,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44693468820,1920x1080-22,566898,0.984738,52,0,73308,80047,954970,video_sent_2019-01-26T11_2019-01-27T11
